Ayden, Physics, Homework, 62.41010000539412 
Max, Computer Science, Quiz, 57.3929077765568 
Max, Computer Science, Quiz, 67.60429920430875 
Max, Computer Science, Quiz, 83.95236249833592 
Max, Computer Science, Quiz, 43.63720955207349 
Max, Computer Science, Quiz, 46.33698019937734 
Max, Computer Science, Quiz, 82.4727729344374 
Max, Computer Science, Quiz, 84.81365543344324 
Max, Computer Science, Quiz, 65.35906707227869 
Max, Computer Science, Quiz, 48.552134294583055 
Max, Computer Science, Quiz, 95.94616755836381 
Max, Computer Science, Quiz, 40.57485519855415 
Max, Computer Science, Quiz, 41.265553199723314 
Max, Computer Science, Quiz, 48.91283637801902 
Max, Computer Science, Test, 66.27175988786652 
Max, Computer Science, Test, 99.21333265499706 
Max, Computer Science, Test, 45.597845817324234 
Max, Computer Science, Test, 97.0526230595146 
Max, Computer Science, Test, 64.03064061336548 
Max, Computer Science, Test, 79.21625598965497 
Max, Computer Science, Test, 85.35805925392991 
Max, Computer Science, Test, 84.66275798066812 
Max, Computer Science, Test, 56.009645822885574 
Max, Computer Science, Test, 66.77067593877531 
Max, Computer Science, Test, 48.29538972959899 
Max, Computer Science, Test, 49.58552669191176 
Max, Computer Science, Test, 66.29550503952466 
Max, Computer Science, Test, 46.910021036672745 
Max, Computer Science, Test, 53.45608404022688 
Max, Computer Science, Test, 88.35153014567427 
Max, Computer Science, Test, 70.56848182935633 
Max, Computer Science, Test, 71.59761109226122 
Max, Computer Science, Test, 99.52577384043958 
Max, Computer Science, Test, 83.37740223588335 
Max, Pre-algebra, Homework, 61.807805166627745 
Max, Pre-algebra, Homework, 78.86165921222243 
Max, Pre-algebra, Homework, 65.1599303320759 
Max, Pre-algebra, Homework, 63.387767612008616 
Max, Pre-algebra, Homework, 72.64944131014283 
Max, Pre-algebra, Homework, 64.29227654950772 
Max, Pre-algebra, Homework, 72.4063344352341 
Max, Pre-algebra, Homework, 70.77767075864028 
Max, Pre-algebra, Homework, 50.04929422904046 
Max, Pre-algebra, Homework, 96.96518655287647 
Max, Pre-algebra, Homework, 63.31245822648016 
Max, Pre-algebra, Homework, 41.9793718701758 
Max, Pre-algebra, Homework, 79.4980254503022 
Max, Pre-algebra, Homework, 77.16414578736953 
Max, Pre-algebra, Homework, 58.39735915206997 
Max, Pre-algebra, Homework, 71.18139349157914 
Max, Pre-algebra, Homework, 42.81235203916185 
Max, Pre-algebra, Homework, 85.76595867366939 
Max, Pre-algebra, Homework, 45.50109584706838 
Max, Pre-algebra, Homework, 41.07198778113401 
Max, Pre-algebra, Classwork, 89.95260121696737 
Max, Pre-algebra, Classwork, 94.18021331423972 
Max, Pre-algebra, Classwork, 81.26811895332007 
Max, Pre-algebra, Classwork, 97.30586280231825 
Max, Pre-algebra, Classwork, 67.7038636599421 
Max, Pre-algebra, Classwork, 67.94437856050206 
Max, Pre-algebra, Classwork, 42.87301951387503 
Max, Pre-algebra, Classwork, 71.2303896144571 
Max, Pre-algebra, Classwork, 42.998389049966804 
Max, Pre-algebra, Classwork, 52.312612428458166 
Max, Pre-algebra, Classwork, 51.61749338735291 
Max, Pre-algebra, Classwork, 48.52074997550708 
Max, Pre-algebra, Classwork, 81.7602002212949 
Max, Pre-algebra, Classwork, 47.66771142105955 
Max, Pre-algebra, Classwork, 56.6138613350809 
Max, Pre-algebra, Classwork, 86.77164515654636 
Max, Pre-algebra, Classwork, 77.13399451775791 
Max, Pre-algebra, Classwork, 49.637512770435116 
Max, Pre-algebra, Classwork, 89.32176161147504 
Max, Pre-algebra, Classwork, 52.3806907219946 
Max, Pre-algebra, Quiz, 88.66114532764612 
Max, Pre-algebra, Quiz, 62.31032808473421 
Max, Pre-algebra, Quiz, 71.30601957225278 
Max, Pre-algebra, Quiz, 49.56582686591109 
Max, Pre-algebra, Quiz, 60.680043663615585 
Max, Pre-algebra, Quiz, 79.45074988400046 
Max, Pre-algebra, Quiz, 68.20400540787091 
Max, Pre-algebra, Quiz, 87.47746889897613 
Max, Pre-algebra, Quiz, 98.84426514684884 
Max, Pre-algebra, Quiz, 44.66481700532596 
Max, Pre-algebra, Quiz, 88.52615462788899 
Max, Pre-algebra, Quiz, 40.09769407676808 
Max, Pre-algebra, Quiz, 53.26868780299992 
Max, Pre-algebra, Quiz, 64.00403150708988 
Max, Pre-algebra, Quiz, 70.49441468333742 
Max, Pre-algebra, Quiz, 97.51952291594438 
Max, Pre-algebra, Quiz, 61.38964873183532 
Max, Pre-algebra, Quiz, 64.724597545282 
Max, Pre-algebra, Quiz, 63.84577621326129 
Max, Pre-algebra, Quiz, 85.35241005913815 
Max, Pre-algebra, Test, 81.74253776533126 
Max, Pre-algebra, Test, 63.34438098008108 
Max, Pre-algebra, Test, 87.20560975223826 
Max, Pre-algebra, Test, 80.20001777390235 
Max, Pre-algebra, Test, 98.27802732319424 
Max, Pre-algebra, Test, 63.77362428415573 
Max, Pre-algebra, Test, 97.95585390468398 
Max, Pre-algebra, Test, 51.6960405702474 
Max, Pre-algebra, Test, 47.45679859164915 
Max, Pre-algebra, Test, 88.0123498025045 
Max, Pre-algebra, Test, 63.3566556241703 
Max, Pre-algebra, Test, 49.48906234749046 
Max, Pre-algebra, Test, 93.36282757218072 
Max, Pre-algebra, Test, 58.9941830185284 
Max, Pre-algebra, Test, 47.497344192152234 
Max, Pre-algebra, Test, 79.0465516058587 
Max, Pre-algebra, Test, 52.4130830510388 
Max, Pre-algebra, Test, 42.15015332291831 
Max, Pre-algebra, Test, 62.958360913304624 
Max, Pre-algebra, Test, 91.60930667342924 
Max, English, Homework, 82.04374577401728 
Max, English, Homework, 73.50881695749612 
Max, English, Homework, 71.22770263417321 
Max, English, Homework, 46.69517618198541 
Max, English, Homework, 86.21528055075643 
Max, English, Homework, 94.66149570916332 
Max, English, Homework, 85.50216232818664 
Max, English, Homework, 90.36149623535208 
Max, English, Homework, 62.1593741862746 
Max, English, Homework, 93.3686857347884 
Max, English, Homework, 52.77691235316517 
Max, English, Homework, 81.36514268162983 
Max, English, Homework, 63.20597555670028 
Max, English, Homework, 65.73224165930291 
Max, English, Homework, 51.935031902170955 
Max, English, Homework, 77.77155878532596 
Max, English, Homework, 81.35370548978605 
Max, English, Homework, 49.03790228021464 
Max, English, Homework, 43.21017587566446 
Max, English, Homework, 83.95500575505179 
Max, English, Classwork, 89.50503435418526 
Max, English, Classwork, 76.30223273113205 
Max, English, Classwork, 87.77387461089035 
Max, English, Classwork, 99.98728031153958 
Max, English, Classwork, 56.955460823473416 
Max, English, Classwork, 54.382771588766005 
Max, English, Classwork, 46.11111893401286 
Max, English, Classwork, 60.90907488495017 
Max, English, Classwork, 87.58262755124439 
Max, English, Classwork, 98.07772230755083 
Max, English, Classwork, 99.25250696866712 
Max, English, Classwork, 75.72795599093378 
Max, English, Classwork, 80.43534865444857 
Max, English, Classwork, 42.04488156843419 
Max, English, Classwork, 71.9210093594379 
Max, English, Classwork, 96.4867193012839 
Max, English, Classwork, 73.65915759878698 
Max, English, Classwork, 71.92313709825385 
Max, English, Classwork, 59.15636541787943 
Max, English, Classwork, 65.39140825967218 
Max, English, Quiz, 53.201623281191765 
Max, English, Quiz, 43.02834112399464 
Max, English, Quiz, 64.04097462789795 
Max, English, Quiz, 73.03383472343887 
Max, English, Quiz, 41.25498299277323 
Max, English, Quiz, 67.6392219584457 
Max, English, Quiz, 91.99448351114694 
Max, English, Quiz, 80.14362548259318 
Max, English, Quiz, 48.775441751121946 
Max, English, Quiz, 54.44059250188981 
Max, English, Quiz, 96.02501247549802 
Max, English, Quiz, 59.38757870094119 
Max, English, Quiz, 51.030781354055925 
Max, English, Quiz, 53.16950841047587 
Max, English, Quiz, 49.934675418048094 
Max, English, Quiz, 62.408045887122015 
Max, English, Quiz, 65.67585720916175 
Max, English, Quiz, 53.30834720054992 
Max, English, Quiz, 55.24505968331353 
Max, English, Quiz, 46.107992308740705 
Max, English, Test, 95.00553667725109 
Max, English, Test, 94.33560366632467 
Max, English, Test, 41.866966457110706 
Max, English, Test, 57.26476038824916 
Max, English, Test, 90.58939736284186 
Max, English, Test, 91.15238147291791 
Max, English, Test, 79.10965066689243 
Max, English, Test, 85.42709667301 
Max, English, Test, 89.33747238775624 
Max, English, Test, 79.79806852559803 
Max, English, Test, 50.57397428611285 
Max, English, Test, 79.47844200812959 
Max, English, Test, 41.92451003629785 
Max, English, Test, 48.59775908137165 
Max, English, Test, 60.15197906855782 
Max, English, Test, 53.34379626103272 
Max, English, Test, 95.798992254584 
Max, English, Test, 98.2208358790572 
Max, English, Test, 61.84101693253139 
Max, English, Test, 85.58778006819507 
Max, Social Studies, Homework, 86.11245817555564 
Max, Social Studies, Homework, 88.12666623138688 
Max, Social Studies, Homework, 79.05462711643645 
Max, Social Studies, Homework, 58.15406487401395 
Max, Social Studies, Homework, 60.245754056388975 
Max, Social Studies, Homework, 87.2052775030651 
Max, Social Studies, Homework, 65.88269674399947 
Max, Social Studies, Homework, 53.235635732656654 
Max, Social Studies, Homework, 55.97031675137076 
Max, Social Studies, Homework, 98.42205595164391 
Max, Social Studies, Homework, 50.82492162816654 
Max, Social Studies, Homework, 87.84650134532419 
Max, Social Studies, Homework, 60.60300232434076 
Max, Social Studies, Homework, 61.13117235721576 
Max, Social Studies, Homework, 76.13871170157856 
Max, Social Studies, Homework, 73.33005958647887 
Max, Social Studies, Homework, 84.82708559929546 
Max, Social Studies, Homework, 52.56749753616383 
Max, Social Studies, Homework, 79.56169551332172 
Max, Social Studies, Homework, 89.03449101573146 
Max, Social Studies, Classwork, 61.04267064342336 
Max, Social Studies, Classwork, 64.77788519352202 
Max, Social Studies, Classwork, 42.79857807954874 
Max, Social Studies, Classwork, 89.5769538433747 
Max, Social Studies, Classwork, 63.79412031237075 
Max, Social Studies, Classwork, 83.19733453346791 
Max, Social Studies, Classwork, 79.52797412106341 
Max, Social Studies, Classwork, 45.18953834364585 
Max, Social Studies, Classwork, 99.7650962871029 
Max, Social Studies, Classwork, 40.311868138990704 
Max, Social Studies, Classwork, 56.60585904308425 
Max, Social Studies, Classwork, 83.05672202459775 
Max, Social Studies, Classwork, 82.12668511131335 
Max, Social Studies, Classwork, 64.60067243031108 
Max, Social Studies, Classwork, 48.502854160209665 
Max, Social Studies, Classwork, 49.7892056993868 
Max, Social Studies, Classwork, 58.04108994897274 
Max, Social Studies, Classwork, 78.0980903626805 
Max, Social Studies, Classwork, 50.984005153149155 
Max, Social Studies, Classwork, 69.2049842199953 
Max, Social Studies, Quiz, 77.48031115781798 
Max, Social Studies, Quiz, 78.61949365453324 
Max, Social Studies, Quiz, 82.27387033554058 
Max, Social Studies, Quiz, 94.28816599117499 
Max, Social Studies, Quiz, 42.82763303049269 
Max, Social Studies, Quiz, 70.9034813798885 
Max, Social Studies, Quiz, 72.38116897896523 
Max, Social Studies, Quiz, 64.28399593332246 
Max, Social Studies, Quiz, 79.65487309523765 
Max, Social Studies, Quiz, 66.7183768175051 
Max, Social Studies, Quiz, 99.64127451223659 
Max, Social Studies, Quiz, 59.0597727459718 
Max, Social Studies, Quiz, 49.18995101450664 
Max, Social Studies, Quiz, 61.99337271127088 
Max, Social Studies, Quiz, 73.81559385423213 
Max, Social Studies, Quiz, 82.29347369936538 
Max, Social Studies, Quiz, 49.915682578672524 
Max, Social Studies, Quiz, 70.76623242207249 
Max, Social Studies, Quiz, 57.07063166622551 
Max, Social Studies, Quiz, 54.50146876165738 
Max, Social Studies, Test, 68.37309609431526 
Max, Social Studies, Test, 88.29683026008789 
Max, Social Studies, Test, 83.01242056267739 
Max, Social Studies, Test, 94.45907523245486 
Max, Social Studies, Test, 72.01322713369332 
Max, Social Studies, Test, 89.77202917274892 
Max, Social Studies, Test, 86.48871203500389 
Max, Social Studies, Test, 78.15941955755889 
Max, Social Studies, Test, 95.32877204504648 
Max, Social Studies, Test, 64.3765986215122 
Max, Social Studies, Test, 53.27952529537583 
Max, Social Studies, Test, 75.36826459404887 
Max, Social Studies, Test, 51.39850714084797 
Max, Social Studies, Test, 87.23247200847496 
Max, Social Studies, Test, 97.44006654119428 
Max, Social Studies, Test, 75.10877952404987 
Max, Social Studies, Test, 64.880246465052 
Max, Social Studies, Test, 67.77926705595881 
Max, Social Studies, Test, 67.84373887060765 
Max, Social Studies, Test, 66.05759683372226 
Evan, Physics, Homework, 49.59036893870361 
Evan, Physics, Homework, 44.34733374779035 
Evan, Physics, Homework, 42.182385806322664 
Evan, Physics, Homework, 63.90445499431837 
Evan, Physics, Homework, 98.59839426101857 
Evan, Physics, Homework, 92.08895622756081 
Evan, Physics, Homework, 40.5427328636509 
Evan, Physics, Homework, 79.48664934415366 
Evan, Physics, Homework, 99.20457603864565 
Evan, Physics, Homework, 98.83651867753346 
Evan, Physics, Homework, 56.007053611641524 
Evan, Physics, Homework, 47.680313417926094 
Evan, Physics, Homework, 69.41009095022366 
Evan, Physics, Homework, 74.45211148057838 
Evan, Physics, Homework, 83.85686271983373 
Evan, Physics, Homework, 44.412875502236275 
Evan, Physics, Homework, 59.086567022333355 
Evan, Physics, Homework, 97.34724392454139 
Evan, Physics, Homework, 85.09458467685056 
Evan, Physics, Homework, 56.377628702180864 
Evan, Physics, Classwork, 49.029041558595445 
Evan, Physics, Classwork, 84.41180138560938 
Evan, Physics, Classwork, 74.98163288011125 
Evan, Physics, Classwork, 46.07775793971612 
Evan, Physics, Classwork, 78.99678904956659 
Evan, Physics, Classwork, 51.714290124103165 
Evan, Physics, Classwork, 82.13586793769113 
Evan, Physics, Classwork, 78.84668456575648 
Evan, Physics, Classwork, 56.59040991140088 
Evan, Physics, Classwork, 61.542930751957854 
Evan, Physics, Classwork, 76.42919841834541 
Evan, Physics, Classwork, 46.26559482654911 
Evan, Physics, Classwork, 82.99348099453806 
Evan, Physics, Classwork, 83.24437838286863 
Evan, Physics, Classwork, 40.400157320477554 
Evan, Physics, Classwork, 56.714938904300055 
Evan, Physics, Classwork, 86.23703282971286 
Evan, Physics, Classwork, 75.08334822169287 
Evan, Physics, Classwork, 78.8544315193193 
Evan, Physics, Classwork, 67.66588738605748 
Evan, Physics, Quiz, 92.31024816596177 
Evan, Physics, Quiz, 49.66325874565213 
Evan, Physics, Quiz, 41.401364741032715 
Evan, Physics, Quiz, 91.38131793942934 
Evan, Physics, Quiz, 53.906217500737455 
Evan, Physics, Quiz, 43.12363693819883 
Evan, Physics, Quiz, 64.38626473753358 
Evan, Physics, Quiz, 62.81655221307132 
Evan, Physics, Quiz, 68.23279036247527 
Evan, Physics, Quiz, 66.07879064117738 
Evan, Physics, Quiz, 45.67658137385523 
Evan, Physics, Quiz, 66.42442061960149 
Evan, Physics, Quiz, 51.90902857428846 
Evan, Physics, Quiz, 58.679186647712605 
Evan, Physics, Quiz, 96.95730748931396 
Evan, Physics, Quiz, 95.59389070517551 
Evan, Physics, Quiz, 83.75109770845167 
Evan, Physics, Quiz, 84.9751429339738 
Evan, Physics, Quiz, 88.19800446527799 
Evan, Physics, Quiz, 98.20097782327889 
Evan, Physics, Test, 86.0903797707179 
Evan, Physics, Test, 44.90009833810669 
Evan, Physics, Test, 43.411578235156455 
Evan, Physics, Test, 52.63557499018469 
Evan, Physics, Test, 66.28442805499344 
Evan, Physics, Test, 86.96036173584321 
Evan, Physics, Test, 99.56152887647663 
Evan, Physics, Test, 64.58632178398024 
Evan, Physics, Test, 69.30442663041967 
Evan, Physics, Test, 85.9082404042033 
Evan, Physics, Test, 75.39286382529707 
Evan, Physics, Test, 56.08230017850772 
Evan, Physics, Test, 84.84084040682157 
Evan, Physics, Test, 95.54140641488584 
Evan, Physics, Test, 57.85526205075473 
Evan, Physics, Test, 76.88534016865819 
Evan, Physics, Test, 54.317125785023435 
Evan, Physics, Test, 55.831679550106784 
Evan, Physics, Test, 69.86016953141463 
Evan, Physics, Test, 91.38522523517153 
Evan, Computer Science, Homework, 70.8774664343805 
Evan, Computer Science, Homework, 64.76563773074652 
Evan, Computer Science, Homework, 51.528649405825426 
Evan, Computer Science, Homework, 71.54031074296725 
Evan, Computer Science, Homework, 67.96282710099834 
Evan, Computer Science, Homework, 82.42568965220231 
Evan, Computer Science, Homework, 44.88906294894394 
Evan, Computer Science, Homework, 65.04394510254379 
Evan, Computer Science, Homework, 82.28451692435013 
Evan, Computer Science, Homework, 59.8776928727203 
Evan, Computer Science, Homework, 60.13847609767046 
Evan, Computer Science, Homework, 77.92527058922576 
Evan, Computer Science, Homework, 47.0322352696616 
Evan, Computer Science, Homework, 57.64382044274736 
Evan, Computer Science, Homework, 65.74979355456291 
Evan, Computer Science, Homework, 66.95151580345782 
Evan, Computer Science, Homework, 43.4279834667571 
Evan, Computer Science, Homework, 95.71823364003392 
Evan, Computer Science, Homework, 40.614068312628454 
Evan, Computer Science, Homework, 44.227900480385216 
Evan, Computer Science, Classwork, 86.19290444817574 
Evan, Computer Science, Classwork, 40.32959131620759 
Evan, Computer Science, Classwork, 60.2187728021067 
Evan, Computer Science, Classwork, 90.0970861078342 
Evan, Computer Science, Classwork, 46.147018794714796 
Evan, Computer Science, Classwork, 75.79641710841756 
Evan, Computer Science, Classwork, 53.89823666343769 
Evan, Computer Science, Classwork, 63.10165544087518 
Evan, Computer Science, Classwork, 77.17092514047569 
Evan, Computer Science, Classwork, 77.07396079873686 
Evan, Computer Science, Classwork, 62.86855044876384 
Evan, Computer Science, Classwork, 52.13082606091226 
Evan, Computer Science, Classwork, 94.71375380126534 
Evan, Computer Science, Classwork, 70.07993341387566 
Evan, Computer Science, Classwork, 63.932897147033316 
Evan, Computer Science, Classwork, 99.91983270684838 
Evan, Computer Science, Classwork, 93.33965470266332 
Evan, Computer Science, Classwork, 53.31296526962946 
Evan, Computer Science, Classwork, 90.32134780442777 
Evan, Computer Science, Classwork, 87.86189588477339 
Evan, Computer Science, Quiz, 51.343983686509375 
Evan, Computer Science, Quiz, 68.39349955803357 
Evan, Computer Science, Quiz, 94.0230598608822 
Evan, Computer Science, Quiz, 62.42166743936704 
Evan, Computer Science, Quiz, 91.95696983439626 
Evan, Computer Science, Quiz, 52.823020779667274 
Evan, Computer Science, Quiz, 62.420954896480865 
Evan, Computer Science, Quiz, 73.57565685454247 
Evan, Computer Science, Quiz, 45.55170304578559 
Evan, Computer Science, Quiz, 97.5859007418717 
Evan, Computer Science, Quiz, 85.35488601964862 
Evan, Computer Science, Quiz, 60.33733997783297 
Evan, Computer Science, Quiz, 82.03372549453528 
Evan, Computer Science, Quiz, 79.36047976675209 
Evan, Computer Science, Quiz, 83.71878675136743 
Evan, Computer Science, Quiz, 77.38657478998343 
Evan, Computer Science, Quiz, 68.47714979431971 
Evan, Computer Science, Quiz, 86.95741493759047 
Evan, Computer Science, Quiz, 67.55559921422193 
Evan, Computer Science, Quiz, 40.29218979255929 
Evan, Computer Science, Test, 81.50047164310178 
Evan, Computer Science, Test, 64.86575559635112 
Evan, Computer Science, Test, 91.17824890830951 
Evan, Computer Science, Test, 88.7795243687973 
Evan, Computer Science, Test, 50.639241181890036 
Evan, Computer Science, Test, 74.30759035955475 
Evan, Computer Science, Test, 47.93095633018524 
Evan, Computer Science, Test, 43.57892022836386 
Evan, Computer Science, Test, 42.16630221759265 
Evan, Computer Science, Test, 87.7324855688183 
Evan, Computer Science, Test, 70.17565612417943 
Evan, Computer Science, Test, 58.510952341289055 
Evan, Computer Science, Test, 69.87580537459291 
Evan, Computer Science, Test, 63.88820780529003 
Evan, Computer Science, Test, 87.69491206845822 
Evan, Computer Science, Test, 95.10863569881278 
Evan, Computer Science, Test, 77.93486742004058 
Evan, Computer Science, Test, 70.19039794367896 
Evan, Computer Science, Test, 86.9220798776171 
Evan, Computer Science, Test, 66.01064421620018 
Evan, Pre-algebra, Homework, 73.30311607820072 
Evan, Pre-algebra, Homework, 40.937367762826064 
Evan, Pre-algebra, Homework, 73.53210605208922 
Evan, Pre-algebra, Homework, 58.508530518433545 
Evan, Pre-algebra, Homework, 69.80024479670726 
Evan, Pre-algebra, Homework, 40.64633424087081 
Evan, Pre-algebra, Homework, 80.1318221810231 
Evan, Pre-algebra, Homework, 41.98673506089496 
Evan, Pre-algebra, Homework, 90.58633139724822 
Evan, Pre-algebra, Homework, 80.7281954651558 
Evan, Pre-algebra, Homework, 44.69878304220149 
Evan, Pre-algebra, Homework, 99.36989675625233 
Evan, Pre-algebra, Homework, 57.35452735483269 
Evan, Pre-algebra, Homework, 45.52130702313232 
Evan, Pre-algebra, Homework, 50.85406319846869 
Evan, Pre-algebra, Homework, 65.93889094271172 
Evan, Pre-algebra, Homework, 66.91953225201932 
Evan, Pre-algebra, Homework, 60.155991326236276 
Evan, Pre-algebra, Homework, 47.715949396254906 
Evan, Pre-algebra, Homework, 60.84851475040361 
Evan, Pre-algebra, Classwork, 90.93224733321664 
Evan, Pre-algebra, Classwork, 45.30717410798548 
Evan, Pre-algebra, Classwork, 63.741833329403164 
Evan, Pre-algebra, Classwork, 42.25820373730171 
Evan, Pre-algebra, Classwork, 64.25680468045954 
Evan, Pre-algebra, Classwork, 52.64866215044577 
Evan, Pre-algebra, Classwork, 72.26814538961095 
Evan, Pre-algebra, Classwork, 55.75936778084984 
Evan, Pre-algebra, Classwork, 73.3317297680251 
Evan, Pre-algebra, Classwork, 99.98620787768631 
Evan, Pre-algebra, Classwork, 44.12089653903267 
Evan, Pre-algebra, Classwork, 59.567570202575446 
Evan, Pre-algebra, Classwork, 98.62383199837302 
Evan, Pre-algebra, Classwork, 97.30616919850596 
Evan, Pre-algebra, Classwork, 53.35689453136534 
Evan, Pre-algebra, Classwork, 97.1443004369374 
Evan, Pre-algebra, Classwork, 91.0501904516085 
Evan, Pre-algebra, Classwork, 79.79473646547301 
Evan, Pre-algebra, Classwork, 49.049962514439144 
Evan, Pre-algebra, Classwork, 68.86886090045446 
Evan, Pre-algebra, Quiz, 40.18792158272457 
Evan, Pre-algebra, Quiz, 90.75849856381537 
Evan, Pre-algebra, Quiz, 46.862333062455754 
Evan, Pre-algebra, Quiz, 60.251030548401246 
Evan, Pre-algebra, Quiz, 58.10635078057483 
Evan, Pre-algebra, Quiz, 89.6743491119931 
Evan, Pre-algebra, Quiz, 63.85937722178016 
Evan, Pre-algebra, Quiz, 88.31780072591587 
Evan, Pre-algebra, Quiz, 47.446053902897944 
Evan, Pre-algebra, Quiz, 64.50240286320904 
Evan, Pre-algebra, Quiz, 53.8881007554389 
Evan, Pre-algebra, Quiz, 73.44912454702956 
Evan, Pre-algebra, Quiz, 49.86386807124845 
Evan, Pre-algebra, Quiz, 83.58618218245003 
Evan, Pre-algebra, Quiz, 40.44366576678701 
Evan, Pre-algebra, Quiz, 83.1194221345048 
Evan, Pre-algebra, Quiz, 73.84111054726102 
Evan, Pre-algebra, Quiz, 87.6598835110811 
Evan, Pre-algebra, Quiz, 99.74241106471158 
Evan, Pre-algebra, Quiz, 75.78322524225352 
Evan, Pre-algebra, Test, 68.44386478095925 
Evan, Pre-algebra, Test, 77.62551851777224 
Evan, Pre-algebra, Test, 99.58122716482757 
Evan, Pre-algebra, Test, 41.7934679483049 
Evan, Pre-algebra, Test, 67.11226730600947 
Evan, Pre-algebra, Test, 76.21695148782933 
Evan, Pre-algebra, Test, 93.99026464287128 
Evan, Pre-algebra, Test, 99.98932651541334 
Evan, Pre-algebra, Test, 86.00343254632196 
Evan, Pre-algebra, Test, 83.91220374046594 
Evan, Pre-algebra, Test, 98.44788928210792 
Evan, Pre-algebra, Test, 82.60591270984482 
Evan, Pre-algebra, Test, 89.43347153299081 
Evan, Pre-algebra, Test, 40.23500063094338 
Evan, Pre-algebra, Test, 52.74154059755421 
Evan, Pre-algebra, Test, 89.63284288988518 
Evan, Pre-algebra, Test, 43.29610331171031 
Evan, Pre-algebra, Test, 77.95764701061148 
Evan, Pre-algebra, Test, 86.547746845045 
Evan, Pre-algebra, Test, 86.88581713961466 
Evan, English, Homework, 81.74337621068167 
Evan, English, Homework, 40.81505030041038 
Evan, English, Homework, 81.80941365047936 
Evan, English, Homework, 81.10159159601989 
Evan, English, Homework, 86.99757737203485 
Evan, English, Homework, 97.29425531469994 
Evan, English, Homework, 97.34761041952785 
Evan, English, Homework, 66.20391282945585 
Evan, English, Homework, 89.97295814132232 
Evan, English, Homework, 99.34291329972388 
Evan, English, Homework, 80.59749801665598 
Evan, English, Homework, 78.3819862892915 
Evan, English, Homework, 78.28205341955558 
Evan, English, Homework, 53.964625764725994 
Evan, English, Homework, 84.66946149054738 
Evan, English, Homework, 63.474741265395906 
Evan, English, Homework, 62.05715201135011 
Evan, English, Homework, 42.18212002981376 
Evan, English, Homework, 50.79563458710229 
Evan, English, Homework, 72.0345295566222 
Evan, English, Classwork, 51.90308446214225 
Evan, English, Classwork, 60.82111657397715 
Evan, English, Classwork, 78.67350132588828 
Evan, English, Classwork, 76.20503377124228 
Evan, English, Classwork, 54.896498422882566 
Evan, English, Classwork, 70.36023980371444 
Evan, English, Classwork, 46.05133825412346 
Evan, English, Classwork, 92.85978866901333 
Evan, English, Classwork, 74.54180863695291 
Evan, English, Classwork, 60.73401549113058 
Evan, English, Classwork, 78.57143198250236 
Evan, English, Classwork, 68.92676215835525 
Evan, English, Classwork, 43.69728305977849 
Evan, English, Classwork, 43.71924026376896 
Evan, English, Classwork, 41.40769296134784 
Evan, English, Classwork, 59.42890863201917 
Evan, English, Classwork, 68.61851799560097 
Evan, English, Classwork, 89.23174772459718 
Evan, English, Classwork, 93.41124280300109 
Evan, English, Classwork, 52.12349994400679 
Evan, English, Quiz, 75.71535540054185 
Evan, English, Quiz, 80.53114860932253 
Evan, English, Quiz, 45.54600677590459 
Evan, English, Quiz, 58.67905705098924 
Evan, English, Quiz, 60.57570235809496 
Evan, English, Quiz, 97.84088165287979 
Evan, English, Quiz, 83.18808727046533 
Evan, English, Quiz, 40.711722698769705 
Evan, English, Quiz, 62.34238980518168 
Evan, English, Quiz, 89.25852386360938 
Evan, English, Quiz, 97.53040612135862 
Evan, English, Quiz, 98.86613162277632 
Evan, English, Quiz, 71.95262879270007 
Evan, English, Quiz, 78.25006394030402 
Evan, English, Quiz, 47.28128270587646 
Evan, English, Quiz, 57.755024091911636 
Evan, English, Quiz, 40.26247558540772 
Evan, English, Quiz, 87.14917704285631 
Evan, English, Quiz, 55.511044023730165 
Evan, English, Quiz, 54.23262961626532 
Evan, English, Test, 61.73214753577393 
Evan, English, Test, 88.25729286944537 
Evan, English, Test, 97.34285514034784 
Evan, English, Test, 81.07601324125007 
Evan, English, Test, 57.724391045070746 
Evan, English, Test, 91.66518697511407 
Evan, English, Test, 79.29990688083255 
Evan, English, Test, 71.29599619450305 
Evan, English, Test, 68.56326494067915 
Evan, English, Test, 44.97307920185105 
Evan, English, Test, 83.12892643576114 
Evan, English, Test, 45.07586559120459 
Evan, English, Test, 81.72252762988798 
Evan, English, Test, 42.84158476798689 
Evan, English, Test, 60.47169562005384 
Evan, English, Test, 65.95485158208112 
Evan, English, Test, 47.55435517643506 
Evan, English, Test, 80.85147761627745 
Evan, English, Test, 93.26867208214543 
Evan, English, Test, 62.40215070709467 
Evan, Social Studies, Homework, 76.44229779137032 
Evan, Social Studies, Homework, 65.90962811557186 
Evan, Social Studies, Homework, 55.52462146827806 
Evan, Social Studies, Homework, 95.34323269335769 
Evan, Social Studies, Homework, 73.125533244002 
Evan, Social Studies, Homework, 64.51289837873279 
Evan, Social Studies, Homework, 76.35716701137228 
Evan, Social Studies, Homework, 81.21518030971954 
Evan, Social Studies, Homework, 80.14331454132903 
Evan, Social Studies, Homework, 85.14442958793381 
Evan, Social Studies, Homework, 93.8429012507202 
Evan, Social Studies, Homework, 41.35409769679978 
Evan, Social Studies, Homework, 57.30354582130556 
Evan, Social Studies, Homework, 90.2120928605805 
Evan, Social Studies, Homework, 69.15680300981609 
